,Job Title,Company Name,Experience (In Years),Experience Category,Industry,City,State,Country,Source
12232,Sales Head - Inside Sales (SaaS) - US (15 - 20 yrs),Tracxn,17.5,Executive,Buisness Analytics,Bengaluru,Karnataka,India,Naukri
12233,Java Support Engineer,Cognizant,7.0,Senior,Software Development,Bengaluru,Karnataka,India,Naukri
12234,Tcs Hiring Endpoint Security -DLP,Tata Consultancy Services,7.5,Senior,Other,Noida,Uttar Pradesh,India,Naukri
12235,Tcs Hiring Endpoint Security -DLP,Tata Consultancy Services,7.5,Senior,Other,Bengaluru,Karnataka,India,Naukri
12236,"General Counsel and Company Secretary, India",Hitachi Energy,15.0,Manager,Other,Bengaluru,Karnataka,India,Naukri
12237,Azure Active Directory (Entra ID),Tata Consultancy Services,6.5,Senior,Cloud,Noida,Uttar Pradesh,India,Naukri
12238,Azure Active Directory (Entra ID),Tata Consultancy Services,6.5,Senior,Cloud,Bengaluru,Karnataka,India,Naukri
12239,Data Transformation Engineer,Deutsche Bank,5.0,Mid-Level,Data Science / Analytics,Bengaluru,Karnataka,India,Naukri
12240,Spa & Recreation Specialist,Radisson Hotel Group,2.5,Junior,Other,Kolkata,West Bengal,India,Naukri
12241,Spa & Recreation Specialist,Radisson Hotel Group,2.5,Junior,Other,Mumbai,Maharashtra,India,Naukri
12242,Spa & Recreation Specialist,Radisson Hotel Group,2.5,Junior,Other,New Delhi,Delhi,India,Naukri
12243,Spa & Recreation Specialist,Radisson Hotel Group,2.5,Junior,Other,Hyderabad,Telangana,India,Naukri
12244,Spa & Recreation Specialist,Radisson Hotel Group,2.5,Junior,Other,Pune,Maharashtra,India,Naukri
12245,Spa & Recreation Specialist,Radisson Hotel Group,2.5,Junior,Other,Chennai,Tamil Nadu,India,Naukri
12246,Spa & Recreation Specialist,Radisson Hotel Group,2.5,Junior,Other,Bengaluru,Karnataka,India,Naukri
12247,Senior Investigator,Cummins,3.5,Mid-Level,Other,Kolkata,West Bengal,India,Naukri
12248,Senior Investigator,Cummins,3.5,Mid-Level,Other,Mumbai,Maharashtra,India,Naukri
12249,Senior Investigator,Cummins,3.5,Mid-Level,Other,New Delhi,Delhi,India,Naukri
12250,Senior Investigator,Cummins,3.5,Mid-Level,Other,Hyderabad,Telangana,India,Naukri
12251,Senior Investigator,Cummins,3.5,Mid-Level,Other,Pune,Maharashtra,India,Naukri
12252,Senior Investigator,Cummins,3.5,Mid-Level,Other,Chennai,Tamil Nadu,India,Naukri
12253,Senior Investigator,Cummins,3.5,Mid-Level,Other,Bengaluru,Karnataka,India,Naukri
12254,Cook I,Radisson Hotel Group,1.5,Junior,Other,Kolkata,West Bengal,India,Naukri
12255,Cook I,Radisson Hotel Group,1.5,Junior,Other,Mumbai,Maharashtra,India,Naukri
12256,Cook I,Radisson Hotel Group,1.5,Junior,Other,New Delhi,Delhi,India,Naukri
12257,Cook I,Radisson Hotel Group,1.5,Junior,Other,Hyderabad,Telangana,India,Naukri
12258,Cook I,Radisson Hotel Group,1.5,Junior,Other,Pune,Maharashtra,India,Naukri
12259,Cook I,Radisson Hotel Group,1.5,Junior,Other,Chennai,Tamil Nadu,India,Naukri
12260,Cook I,Radisson Hotel Group,1.5,Junior,Other,Bengaluru,Karnataka,India,Naukri
12261,Concierge Manager,Marriott,3.0,Junior,Management,Kolkata,West Bengal,India,Naukri
12262,Concierge Manager,Marriott,3.0,Junior,Management,Mumbai,Maharashtra,India,Naukri
12263,Concierge Manager,Marriott,3.0,Junior,Management,New Delhi,Delhi,India,Naukri
12264,Concierge Manager,Marriott,3.0,Junior,Management,Hyderabad,Telangana,India,Naukri
12265,Concierge Manager,Marriott,3.0,Junior,Management,Pune,Maharashtra,India,Naukri
12266,Concierge Manager,Marriott,3.0,Junior,Management,Chennai,Tamil Nadu,India,Naukri
12267,Concierge Manager,Marriott,3.0,Junior,Management,Bengaluru,Karnataka,India,Naukri
12268,Human Resources Executive,Marriott,3.0,Junior,Other,Kolkata,West Bengal,India,Naukri
12269,Human Resources Executive,Marriott,3.0,Junior,Other,Mumbai,Maharashtra,India,Naukri
12270,Human Resources Executive,Marriott,3.0,Junior,Other,New Delhi,Delhi,India,Naukri
12271,Human Resources Executive,Marriott,3.0,Junior,Other,Hyderabad,Telangana,India,Naukri
12272,Human Resources Executive,Marriott,3.0,Junior,Other,Pune,Maharashtra,India,Naukri
12273,Human Resources Executive,Marriott,3.0,Junior,Other,Chennai,Tamil Nadu,India,Naukri
12274,Human Resources Executive,Marriott,3.0,Junior,Other,Bengaluru,Karnataka,India,Naukri
12275,Corporate Sales Manager,Radisson Hotel Group,5.0,Mid-Level,Buisness Analytics,Kolkata,West Bengal,India,Naukri
12276,Corporate Sales Manager,Radisson Hotel Group,5.0,Mid-Level,Buisness Analytics,Mumbai,Maharashtra,India,Naukri
12277,Corporate Sales Manager,Radisson Hotel Group,5.0,Mid-Level,Buisness Analytics,New Delhi,Delhi,India,Naukri
12278,Corporate Sales Manager,Radisson Hotel Group,5.0,Mid-Level,Buisness Analytics,Hyderabad,Telangana,India,Naukri
12279,Corporate Sales Manager,Radisson Hotel Group,5.0,Mid-Level,Buisness Analytics,Pune,Maharashtra,India,Naukri
12280,Corporate Sales Manager,Radisson Hotel Group,5.0,Mid-Level,Buisness Analytics,Chennai,Tamil Nadu,India,Naukri
12281,Corporate Sales Manager,Radisson Hotel Group,5.0,Mid-Level,Buisness Analytics,Bengaluru,Karnataka,India,Naukri
12282,Chef de Partie - Bakery,Marriott,4.5,Mid-Level,Other,Kolkata,West Bengal,India,Naukri
12283,Chef de Partie - Bakery,Marriott,4.5,Mid-Level,Other,Mumbai,Maharashtra,India,Naukri
12284,Chef de Partie - Bakery,Marriott,4.5,Mid-Level,Other,New Delhi,Delhi,India,Naukri
12285,Chef de Partie - Bakery,Marriott,4.5,Mid-Level,Other,Hyderabad,Telangana,India,Naukri
12286,Chef de Partie - Bakery,Marriott,4.5,Mid-Level,Other,Pune,Maharashtra,India,Naukri
12287,Chef de Partie - Bakery,Marriott,4.5,Mid-Level,Other,Chennai,Tamil Nadu,India,Naukri
12288,Chef de Partie - Bakery,Marriott,4.5,Mid-Level,Other,Bengaluru,Karnataka,India,Naukri
12289,Senior Sales Manager(Proactive),Marriott,4.0,Mid-Level,Buisness Analytics,Kolkata,West Bengal,India,Naukri
12290,Senior Sales Manager(Proactive),Marriott,4.0,Mid-Level,Buisness Analytics,Mumbai,Maharashtra,India,Naukri
12291,Senior Sales Manager(Proactive),Marriott,4.0,Mid-Level,Buisness Analytics,New Delhi,Delhi,India,Naukri
12292,Senior Sales Manager(Proactive),Marriott,4.0,Mid-Level,Buisness Analytics,Hyderabad,Telangana,India,Naukri
12293,Senior Sales Manager(Proactive),Marriott,4.0,Mid-Level,Buisness Analytics,Pune,Maharashtra,India,Naukri
12294,Senior Sales Manager(Proactive),Marriott,4.0,Mid-Level,Buisness Analytics,Chennai,Tamil Nadu,India,Naukri
12295,Senior Sales Manager(Proactive),Marriott,4.0,Mid-Level,Buisness Analytics,Bengaluru,Karnataka,India,Naukri
12296,Senior Sales Manager,Marriott,4.0,Mid-Level,Buisness Analytics,Kolkata,West Bengal,India,Naukri
12297,Senior Sales Manager,Marriott,4.0,Mid-Level,Buisness Analytics,Mumbai,Maharashtra,India,Naukri
12298,Senior Sales Manager,Marriott,4.0,Mid-Level,Buisness Analytics,New Delhi,Delhi,India,Naukri
12299,Senior Sales Manager,Marriott,4.0,Mid-Level,Buisness Analytics,Hyderabad,Telangana,India,Naukri
12300,Senior Sales Manager,Marriott,4.0,Mid-Level,Buisness Analytics,Pune,Maharashtra,India,Naukri
12301,Senior Sales Manager,Marriott,4.0,Mid-Level,Buisness Analytics,Chennai,Tamil Nadu,India,Naukri
12302,Senior Sales Manager,Marriott,4.0,Mid-Level,Buisness Analytics,Bengaluru,Karnataka,India,Naukri
12303,Assistant Manager - Finance,Marriott,6.0,Mid-Level,Finance,Kolkata,West Bengal,India,Naukri
12304,Assistant Manager - Finance,Marriott,6.0,Mid-Level,Finance,Mumbai,Maharashtra,India,Naukri
12305,Assistant Manager - Finance,Marriott,6.0,Mid-Level,Finance,New Delhi,Delhi,India,Naukri
12306,Assistant Manager - Finance,Marriott,6.0,Mid-Level,Finance,Hyderabad,Telangana,India,Naukri
12307,Assistant Manager - Finance,Marriott,6.0,Mid-Level,Finance,Pune,Maharashtra,India,Naukri
12308,Assistant Manager - Finance,Marriott,6.0,Mid-Level,Finance,Chennai,Tamil Nadu,India,Naukri
12309,Assistant Manager - Finance,Marriott,6.0,Mid-Level,Finance,Bengaluru,Karnataka,India,Naukri
12310,Assistant Chief Engineer,Radisson Hotel Group,11.0,Lead,Software Development,Kolkata,West Bengal,India,Naukri
12311,Assistant Chief Engineer,Radisson Hotel Group,11.0,Lead,Software Development,Mumbai,Maharashtra,India,Naukri
12312,Assistant Chief Engineer,Radisson Hotel Group,11.0,Lead,Software Development,New Delhi,Delhi,India,Naukri
12313,Assistant Chief Engineer,Radisson Hotel Group,11.0,Lead,Software Development,Hyderabad,Telangana,India,Naukri
12314,Assistant Chief Engineer,Radisson Hotel Group,11.0,Lead,Software Development,Pune,Maharashtra,India,Naukri
12315,Assistant Chief Engineer,Radisson Hotel Group,11.0,Lead,Software Development,Chennai,Tamil Nadu,India,Naukri
12316,Assistant Chief Engineer,Radisson Hotel Group,11.0,Lead,Software Development,Bengaluru,Karnataka,India,Naukri
12317,Treasury FOTC BA,Capco,6.0,Mid-Level,Other,Kolkata,West Bengal,India,Naukri
12318,Treasury FOTC BA,Capco,6.0,Mid-Level,Other,Mumbai,Maharashtra,India,Naukri
12319,Treasury FOTC BA,Capco,6.0,Mid-Level,Other,New Delhi,Delhi,India,Naukri
12320,Treasury FOTC BA,Capco,6.0,Mid-Level,Other,Hyderabad,Telangana,India,Naukri
12321,Treasury FOTC BA,Capco,6.0,Mid-Level,Other,Pune,Maharashtra,India,Naukri
12322,Treasury FOTC BA,Capco,6.0,Mid-Level,Other,Chennai,Tamil Nadu,India,Naukri
12323,Treasury FOTC BA,Capco,6.0,Mid-Level,Other,Bengaluru,Karnataka,India,Naukri
12324,Revenue Manager,Radisson Hotel Group,10.5,Lead,Management,Kolkata,West Bengal,India,Naukri
12325,Revenue Manager,Radisson Hotel Group,10.5,Lead,Management,Mumbai,Maharashtra,India,Naukri
12326,Revenue Manager,Radisson Hotel Group,10.5,Lead,Management,New Delhi,Delhi,India,Naukri
12327,Revenue Manager,Radisson Hotel Group,10.5,Lead,Management,Hyderabad,Telangana,India,Naukri
12328,Revenue Manager,Radisson Hotel Group,10.5,Lead,Management,Pune,Maharashtra,India,Naukri
12329,Revenue Manager,Radisson Hotel Group,10.5,Lead,Management,Chennai,Tamil Nadu,India,Naukri
12330,Revenue Manager,Radisson Hotel Group,10.5,Lead,Management,Bengaluru,Karnataka,India,Naukri
12331,Network (System) Administrator,Icertis,4.5,Mid-Level,Other,Kolkata,West Bengal,India,Naukri
12332,Network (System) Administrator,Icertis,4.5,Mid-Level,Other,Mumbai,Maharashtra,India,Naukri
12333,Network (System) Administrator,Icertis,4.5,Mid-Level,Other,New Delhi,Delhi,India,Naukri
12334,Network (System) Administrator,Icertis,4.5,Mid-Level,Other,Hyderabad,Telangana,India,Naukri
12335,Network (System) Administrator,Icertis,4.5,Mid-Level,Other,Pune,Maharashtra,India,Naukri
12336,Network (System) Administrator,Icertis,4.5,Mid-Level,Other,Chennai,Tamil Nadu,India,Naukri
12337,Network (System) Administrator,Icertis,4.5,Mid-Level,Other,Bengaluru,Karnataka,India,Naukri
12338,Compensation Specialist - Global,Hitachi Digital Services,6.5,Senior,Other,Kolkata,West Bengal,India,Naukri
12339,Compensation Specialist - Global,Hitachi Digital Services,6.5,Senior,Other,Mumbai,Maharashtra,India,Naukri
12340,Compensation Specialist - Global,Hitachi Digital Services,6.5,Senior,Other,New Delhi,Delhi,India,Naukri
12341,Compensation Specialist - Global,Hitachi Digital Services,6.5,Senior,Other,Hyderabad,Telangana,India,Naukri
12342,Compensation Specialist - Global,Hitachi Digital Services,6.5,Senior,Other,Pune,Maharashtra,India,Naukri
12343,Compensation Specialist - Global,Hitachi Digital Services,6.5,Senior,Other,Chennai,Tamil Nadu,India,Naukri
12344,Compensation Specialist - Global,Hitachi Digital Services,6.5,Senior,Other,Bengaluru,Karnataka,India,Naukri
12345,Full Stack Developer,Vimerse Infotech,5.5,Mid-Level,Software Development,Kolkata,West Bengal,India,Naukri
12346,Full Stack Developer,Vimerse Infotech,5.5,Mid-Level,Software Development,Mumbai,Maharashtra,India,Naukri
12347,Full Stack Developer,Vimerse Infotech,5.5,Mid-Level,Software Development,New Delhi,Delhi,India,Naukri
12348,Full Stack Developer,Vimerse Infotech,5.5,Mid-Level,Software Development,Hyderabad,Telangana,India,Naukri
12349,Full Stack Developer,Vimerse Infotech,5.5,Mid-Level,Software Development,Pune,Maharashtra,India,Naukri
12350,Full Stack Developer,Vimerse Infotech,5.5,Mid-Level,Software Development,Chennai,Tamil Nadu,India,Naukri
12351,Full Stack Developer,Vimerse Infotech,5.5,Mid-Level,Software Development,Bengaluru,Karnataka,India,Naukri
12352,Customer Success Systems Analyst,Coursera,3.5,Mid-Level,Other,Kolkata,West Bengal,India,Naukri
12353,Customer Success Systems Analyst,Coursera,3.5,Mid-Level,Other,Mumbai,Maharashtra,India,Naukri
12354,Customer Success Systems Analyst,Coursera,3.5,Mid-Level,Other,New Delhi,Delhi,India,Naukri
12355,Customer Success Systems Analyst,Coursera,3.5,Mid-Level,Other,Hyderabad,Telangana,India,Naukri
12356,Customer Success Systems Analyst,Coursera,3.5,Mid-Level,Other,Pune,Maharashtra,India,Naukri
12357,Customer Success Systems Analyst,Coursera,3.5,Mid-Level,Other,Chennai,Tamil Nadu,India,Naukri
12358,Customer Success Systems Analyst,Coursera,3.5,Mid-Level,Other,Bengaluru,Karnataka,India,Naukri
12359,Sr Consultant Axiom,Capco,7.0,Senior,Consulting,Kolkata,West Bengal,India,Naukri
12360,Sr Consultant Axiom,Capco,7.0,Senior,Consulting,Mumbai,Maharashtra,India,Naukri
12361,Sr Consultant Axiom,Capco,7.0,Senior,Consulting,New Delhi,Delhi,India,Naukri
12362,Sr Consultant Axiom,Capco,7.0,Senior,Consulting,Hyderabad,Telangana,India,Naukri
12363,Sr Consultant Axiom,Capco,7.0,Senior,Consulting,Pune,Maharashtra,India,Naukri
12364,Sr Consultant Axiom,Capco,7.0,Senior,Consulting,Chennai,Tamil Nadu,India,Naukri
12365,Sr Consultant Axiom,Capco,7.0,Senior,Consulting,Bengaluru,Karnataka,India,Naukri
12366,GM- EcoCare Regional Deployment Leader,Schneider Electric,12.5,Manager,Other,Kolkata,West Bengal,India,Naukri
12367,GM- EcoCare Regional Deployment Leader,Schneider Electric,12.5,Manager,Other,Mumbai,Maharashtra,India,Naukri
12368,GM- EcoCare Regional Deployment Leader,Schneider Electric,12.5,Manager,Other,New Delhi,Delhi,India,Naukri
12369,GM- EcoCare Regional Deployment Leader,Schneider Electric,12.5,Manager,Other,Hyderabad,Telangana,India,Naukri
12370,GM- EcoCare Regional Deployment Leader,Schneider Electric,12.5,Manager,Other,Pune,Maharashtra,India,Naukri
12371,GM- EcoCare Regional Deployment Leader,Schneider Electric,12.5,Manager,Other,Chennai,Tamil Nadu,India,Naukri
12372,GM- EcoCare Regional Deployment Leader,Schneider Electric,12.5,Manager,Other,Bengaluru,Karnataka,India,Naukri
12373,Software Engineer 4 - L2/L3 Protocols Test and Automation Engineer,Juniper Networks,11.0,Lead,Quality Assurance / Testing,Kolkata,West Bengal,India,Naukri
12374,Software Engineer 4 - L2/L3 Protocols Test and Automation Engineer,Juniper Networks,11.0,Lead,Quality Assurance / Testing,Mumbai,Maharashtra,India,Naukri
12375,Software Engineer 4 - L2/L3 Protocols Test and Automation Engineer,Juniper Networks,11.0,Lead,Quality Assurance / Testing,New Delhi,Delhi,India,Naukri
12376,Software Engineer 4 - L2/L3 Protocols Test and Automation Engineer,Juniper Networks,11.0,Lead,Quality Assurance / Testing,Hyderabad,Telangana,India,Naukri
12377,Software Engineer 4 - L2/L3 Protocols Test and Automation Engineer,Juniper Networks,11.0,Lead,Quality Assurance / Testing,Pune,Maharashtra,India,Naukri
12378,Software Engineer 4 - L2/L3 Protocols Test and Automation Engineer,Juniper Networks,11.0,Lead,Quality Assurance / Testing,Chennai,Tamil Nadu,India,Naukri
12379,Software Engineer 4 - L2/L3 Protocols Test and Automation Engineer,Juniper Networks,11.0,Lead,Quality Assurance / Testing,Bengaluru,Karnataka,India,Naukri
12380,Associate - SaT - TMT - SaT - TCF - Transaction Diligence - Bangalore,EY,2.5,Junior,Other,Bengaluru,Karnataka,India,Naukri
12381,"Cognizant Hiring- US Healthcare Facets Claims -Sr Executive, Bangalore",Cognizant,2.5,Junior,Other,Bengaluru,Karnataka,India,Naukri
12382,Senior Executive QHSE,Swiggy,4.0,Mid-Level,Other,Bengaluru,Karnataka,India,Naukri
12383,Godigit Insurance - Telesales Executive,Next Learn Technologies,21.5,Executive,Buisness Analytics,,,,Naukri
12384,Controls Design Engineer,Wabtec,3.5,Mid-Level,Software Development,Bengaluru,Karnataka,India,Naukri
12385,Market Data Analyst,Wipro,3.0,Junior,Data Science / Analytics,Bengaluru,Karnataka,India,Naukri
12386,S&C -GN - C&PR- CMT- Consultant,Accenture,2.5,Junior,Consulting,Bengaluru,Karnataka,India,Naukri
12387,S&C -GN - C&PR- Retail- Consultant,Accenture,2.5,Junior,Finance,Bengaluru,Karnataka,India,Naukri
12388,S&C -GN - C&PR- Energy- Consultant,Accenture,2.5,Junior,Consulting,Bengaluru,Karnataka,India,Naukri
12389,Senior Executive- Storefront,Swiggy,5.5,Mid-Level,Other,Bengaluru,Karnataka,India,Naukri
12390,technical team leader,Schneider Electric,15.5,Executive,Information Technology,Bengaluru,Karnataka,India,Naukri
12391,"Electromechanics, Principal Technical Expert",Schneider Electric,17.5,Executive,Information Technology,Bengaluru,Karnataka,India,Naukri
12392,Senior Project Leader - Power Electronics,Schneider Electric,12.0,Lead,Other,Bengaluru,Karnataka,India,Naukri
12393,Project design lead - Electrical,Schneider Electric,12.5,Manager,Other,Bengaluru,Karnataka,India,Naukri
12394,Offer Quality Manager,Schneider Electric,9.0,Lead,Management,Bengaluru,Karnataka,India,Naukri
12395,Tracxn - Finance Manager,Tracxn,5.5,Mid-Level,Finance,Bengaluru,Karnataka,India,Naukri
12396,GMS-Manager-Functional Architect Business Analyst,EY,8.0,Senior,Software Development,Bengaluru,Karnataka,India,Naukri
12397,Tririga Admin,Capgemini,6.5,Senior,Other,Bengaluru,Karnataka,India,Naukri
12398,Software Development Engineer,Amazon,5.5,Mid-Level,Software Development,Bengaluru,Karnataka,India,Naukri
12399,Dotnet Full stack Developers with React _ Bangalore,Star Light Hr Consulting,3.0,Junior,Web Development,,,,Naukri
12400,Big Data Developer,LTIMindtree,3.0,Junior,Data Science / Analytics,Pune,Maharashtra,India,Talent
12401,Big Data Engineer,Saaki Argus & Averil Consulting,3.0,Junior,Data Science / Analytics,Hyderabad,Telangana,India,Talent
12402,Big Data Developer,Live Connections,3.0,Junior,Data Science / Analytics,Bengaluru,Karnataka,India,Talent
12403,Big Data Developer,BDNT Labs Private Limited,3.0,Junior,Data Science / Analytics,Pune,Maharashtra,India,Talent
12404,BIg data,Zodiac HR,3.0,Junior,Data Science / Analytics,Mumbai,Maharashtra,India,Talent
12405,Big Data Developer,LION & ELEPHANTS,3.0,Junior,Data Science / Analytics,Kolhapur,Maharashtra,India,Talent
12406,Big Data Consultant,Impetus,3.0,Junior,Data Science / Analytics,Noida,Uttar Pradesh,India,Talent
12407,Big Data Developer,HCLTech,3.0,Junior,Data Science / Analytics,,,India,Talent
12408,Big Data Developer,Hrizen Techno Services,3.0,Junior,Data Science / Analytics,Chennai,Tamil Nadu,India,Talent
12409,Big Data Developer,Agile Technology Solutions - Your Technology Partner,3.0,Junior,Data Science / Analytics,Pune,Maharashtra,India,Talent
12410,Big Data Architect,Quick Heal,7.5,Senior,Data Science / Analytics,Pune,Maharashtra,India,Talent
12411,Big Data engineer,Tata Consultancy Services,3.0,Junior,Data Science / Analytics,,,India,Talent
12412,Big Data Developer,MethodHub,3.0,Junior,Data Science / Analytics,Hyderabad,Telangana,India,Talent
12413,Big Data Developer,Risk Resources,3.0,Junior,Data Science / Analytics,Chennai,Tamil Nadu,India,Talent
12414,Big Data Specialist,Cybage Software,6.5,Senior,Data Science / Analytics,Pune,Maharashtra,India,Talent
12415,Big Data Consultant,Synechron,3.0,Junior,Data Science / Analytics,,,India,Talent
12416,Big Data Engineer,Nagarro,3.0,Junior,Data Science / Analytics,Noida,Uttar Pradesh,India,Talent
